"long","lat"
-101.40779876709,29.7422389984131
-101.390609741211,29.7422389984131
-101.361961364746,29.6505641937256
-101.350509643555,29.6391067504883
-101.321853637695,29.6333770751953
-101.304672241211,29.6448383331299
-101.304672241211,29.621919631958
-101.316131591797,29.5818119049072
-101.304672241211,29.5646209716797
-101.281745910645,29.5703506469727
-101.270294189453,29.5932693481445
-101.26456451416,29.6161880493164
-101.247367858887,29.6104583740234
-101.230186462402,29.5932693481445
-101.235908508301,29.5531635284424
-101.25309753418,29.5359745025635
-101.241638183594,29.5073261260986
-101.201530456543,29.5073261260986
-101.155693054199,29.4786796569824
-101.104133605957,29.4729499816895
-101.075485229492,29.4500312805176
-101.05256652832,29.444299697876
-101.023918151855,29.364086151123
-100.960891723633,29.3354396820068
-100.903602600098,29.306791305542
-100.869216918945,29.2781429290771
-100.834838867188,29.2552242279053
-100.806198120117,29.2437648773193
-100.806198120117,29.2208461761475
-100.789001464844,29.1750087738037
-100.760360717773,29.1520938873291
-100.71452331543,29.1177139282227
-100.691604614258,29.0718765258789
-100.685874938965,29.0546894073486
-100.662948608398,28.9572868347168
-100.645767211914,28.911449432373
-100.622848510742,28.8885307312012
-100.588470458984,28.8828029632568
-100.594200134277,28.854154586792
-100.582740783691,28.8140468597412
-100.55982208252,28.8025875091553
-100.525444030762,28.7223720550537
-100.525444030762,28.6822662353516
-100.508255004883,28.6536197662354
-100.468147277832,28.6421604156494
-100.456687927246,28.6077823638916
-100.439498901367,28.5905952453613
-100.422309875488,28.5848636627197
-100.428039550781,28.5676765441895
-100.422309875488,28.5390281677246
-100.399398803711,28.5218391418457
-100.370742797852,28.5103797912598
-100.365020751953,28.4931907653809
-100.376472473145,28.470272064209
-100.370742797852,28.4530849456787
-100.342094421387,28.4301662445068
-100.330635070801,28.401517868042
-100.324913024902,28.3671398162842
-100.319183349609,28.332763671875
-100.301986694336,28.3155746459961
-100.29052734375,28.2869262695312
-100.273345947266,28.2582778930664
-100.227508544922,28.2238998413086
-100.198860168457,28.1952533721924
-100.181671142578,28.1723346710205
-100.135833740234,28.1494159698486
-100.084266662598,28.1264991760254
-100.055618286133,28.0863914489746
-100.021240234375,28.0348262786865
-99.9983291625977,27.9832592010498
-99.9754028320312,27.9660701751709
-99.9524917602539,27.9660701751709
-99.9352951049805,27.948881149292
-99.9295654296875,27.9145030975342
-99.8894577026367,27.8686676025391
-99.8722763061523,27.8171005249023
-99.8550872802734,27.7827224731445
-99.8264389038086,27.7655353546143
-99.7977828979492,27.7598037719727
-99.7863311767578,27.7311573028564
-99.751953125,27.6967792510986
-99.7175750732422,27.6624031066895
-99.6774673461914,27.6566715240479
-99.6545486450195,27.6280250549316
-99.6316299438477,27.6394844055176
-99.5456924438477,27.5879173278809
-99.5342330932617,27.5478115081787
-99.5342330932617,27.5077037811279
-99.4998550415039,27.501974105835
-99.5055847167969,27.4504070281982
-99.5113067626953,27.4103012084961
-99.5055847167969,27.3701934814453
-99.5227661132812,27.3415470123291
-99.5399627685547,27.3071689605713
-99.5055847167969,27.2957096099854
-99.4941253662109,27.2727909088135
-99.4425582885742,27.2384128570557
-99.4425582885742,27.2154941558838
-99.4368209838867,27.1238212585449
-99.4482879638672,27.0951747894287
-99.4654693603516,27.0607967376709
-99.4540176391602,27.0321483612061
-99.4253616333008,27.0035018920898
-99.4024505615234,26.980583190918
-99.390983581543,26.9404754638672
-99.3795318603516,26.9232883453369
-99.3451461791992,26.911828994751
-99.3165054321289,26.8659915924072
-99.2763977050781,26.8488025665283
-99.2076416015625,26.7055625915527
-99.2019119262695,26.659725189209
